otu	Domain	Phylum	Class	Order	Family
a0d0da8f2ad429d570b13a537dcedaff	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
accd12b5b4a9264f4ff2292ca4061e0e	Bacteria	Firmicutes	Bacilli	NA	NA
b7da0a29217d10d92b0415603271791c	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	 Caldilineaceae
bdcf3aa60a868f97e4c2a0645339351b	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Chromobacteriaceae
c235939a2144a426adb9c1e511439164	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
c995c1bece6c556ffa61d844838a3fa8	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	 Gemmataceae
dc3039dc05627667da564e06ca26f27a	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	 Mycoplasmataceae
f058b985f6e55de8df0a9f937c71d404	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	 Dietziaceae
17c3fb3e714da7015316ec2ed21afdaa	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA
1a539c98b3c80381317bdb5308951885	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	 Acetobacteraceae
2272f3d91de5f40179dc2914b6e2a246	Bacteria	Firmicutes	Bacilli	NA	NA
2529cd664785bb770283b8e4c81bc246	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
2c02ffd7b409259f590c3a08b7657c85	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
2c2bac38d1a8b072f9d994366f892d74	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	NA
2d053db83021f087f90342524b10e2a9	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Pseudomonadaceae
4a12cb98acd78657e185a342dda66a4e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Xanthobacteraceae
4db16022133b3941e7774f1333a7d32b	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	 Legionellaceae
67c32640dddd17244bf308fb81372178	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	 Xanthomonadaceae
6b872a54fe2ae72825689aaee5f59929	Bacteria	Chloroflexi	SL56_marine_group	SL56_marine_group	 SL56_marine_group
7316f60b3c942ef13ee378ab211658dd	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA
83bafb2c16488fd8899bba2e11b09583	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Moraxellaceae
9604ab898110ed80f2c8105035e10e20	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	 Anaplasmataceae
a573fd2596da402f2cd073b178824a61	Bacteria	Desulfobacterota	Desulfomonilia	Desulfomonilales	 Desulfomonilaceae
a758700bd4a881fb387a8381192c40fb	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
c70a5748aec5793994365e6a7e1cc3bc	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
ddc9df67eede96191d82dd22a282bae9	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	 Omnitrophaceae
e8796150a5d86abe169c29bcf7da7a03	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
0104dd9ccb873c8a918c5edf201eb7d9	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Pseudomonadaceae
11fe379c79aeac38c5cbc4533a94aa30	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	 Saccharimonadales
161b559191e2b9b807d5022e84e5fef2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Devosiaceae
18fdf3c124534ed59f119c759e66ac2e	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	 Chitinophagaceae
1da9651dfc0f117c0a15bdd0fb5d1fa3	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	 Sporichthyaceae
24a49bab19f44ef8eef8bd9e0bc49799	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA
3363db01a3257d17159929f130345264	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
34516a883c05544baeae5870eee5aa45	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	NA
5b08431c14d5dc3be9925aca51a8c837	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	 Verrucomicrobiaceae
69b81a6074065b7875e6cf00bd44a9ba	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
6c549032cef3355432dce7aa190f5f79	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	 Aminicenantales
6f1b7ad42b2d417a473a05399c2c55e4	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Flavobacteriaceae
8dcef5a2473a5c94c54e4d2417b4ddd9	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	 Erysipelotrichaceae
9ffb8621110ec7b4de0b191b7b3431db	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	 Xanthomonadaceae
a169489fdec3f2a63d2f13078dd65567	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
a5db70bcc216e340afe53b8cde867ac7	Bacteria	Firmicutes	Clostridia	Lachnospirales	 Lachnospiraceae
b24354d11d8594991d7a477621e2ef96	Bacteria	Firmicutes	Bacilli	Bacillales	 Bacillaceae
b9146891dac7d583b15d173980e69dcf	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	 Anaerolineaceae
bb3026c1afd747e3939d8d2a7b4c142c	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
c2567df57e8065b2c9be19b54ba6bcde	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Devosiaceae
d073d59e446f19f2f3e970b5990cc848	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Rhizobiales_Incertae_Sedis
d0fc4da684c3edb4a64c7a02c257d9b0	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	 Chloroplast
d68cabf4b21193674b8b9f92744549e8	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	 Microbacteriaceae
de42cccf27fa5c7140caec245e5c8033	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	 Rikenellaceae
e05bc53ee97343c7802224fb0d243694	Bacteria	Firmicutes	Bacilli	Bacillales	 Bacillaceae
e7a923bab2bca70f500c22e39d6d73b1	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	 Ilumatobacteraceae
ef67f619d0a7e82fbff07c76b89da1ce	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 SC-I-84
116b4fe6bce3c3d31cdc6d67e6ac64f4	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	 Methylomonadaceae
20a5b589104e024ea9eaafa3e4091f8d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
21647897ee0e58a2b282543f052f00cc	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	 Pedosphaeraceae
224f5270eea2bf25a21361335ce69ceb	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	 Gemmatimonadaceae
2baf0978263851f2e66b8b32967b1680	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Rhizobiaceae
32fba59d08f11b4a64c8b9b1cc95da66	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	 Shewanellaceae
34bfba11f8ad316f37883b14890f667c	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriae	 Acidobacteriae
49afd879d22c3e776d4285a1d861926a	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	 Shewanellaceae
58dcf65e6f1472410044c05b4de8cf4a	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	 Legionellaceae
6addf63dc8edb6bf1754c940737621a9	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	 Microbacteriaceae
743ada70749f88f947ee3fb2cf1883f7	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	 Microbacteriaceae
74a0d51cbd10ede215b3cdea5ac24b1c	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	 Legionellaceae
7e7eaa9277b2b17d617c9171f142bab3	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	 Sphingobacteriaceae
af8238b83f89d3f91baa80d0c245b3e3	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	 Sphingobacteriaceae
b6e5ac7c1f84a1dfe25978bf08e7df70	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	 Chitinophagaceae
c2263c18651298b814550f6bb7d60d2b	Bacteria	Patescibacteria	NA	NA	NA
d20f3858b78f5ac695a54e3ceca644b7	Bacteria	Chloroflexi	Anaerolineae	SJA-15	 SJA-15
d7a152a6770b743cfb9e1f85ab17e0cb	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
ece94fe2b8d953b4964bf4111edf2f4d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Hyphomicrobiaceae
fd94d9fc283c6e0057ccdc09f685d675	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	 Silvanigrellaceae
05b0d8110649a80f8bdacc39a3565e11	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	 Legionellaceae
1e8b079f02b83fef18a063e423ff175d	Bacteria	Actinobacteriota	MB-A2-108	MB-A2-108	 MB-A2-108
1e9033814f4000ae55ff8c508c20795d	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	 Gemmataceae
51189835c673918234b99a8d4ff379f5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
51d0d406a33d967618297665c9b42000	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Xanthobacteraceae
79420c268c618efa0b4065ce46cbc23f	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	 Vicinamibacteraceae
81a91eae1bedf2e4f62be901a939eda1	Bacteria	Firmicutes	Bacilli	Bacillales	 Planococcaceae
b0c0994ef0505ab8e44fbbebd5633fac	Bacteria	Deinococcota	Deinococci	Deinococcales	 Deinococcaceae
c9ac45e9584a68db104fede730aad4d4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Rhizobiaceae
e0d3a9dd4f74d9850fe8bc98252410ff	Bacteria	Chloroflexi	KD4-96	KD4-96	 KD4-96
ea07fd6e7059e923f82ba7a548376ecd	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	 Rubinisphaeraceae
fbcd94ce5d341187c2a0ae8ebda8e41c	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	 Sphingobacteriaceae
0fb1c17892410f032ec0d5886d910e8e	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	 Phycisphaeraceae
18dc52ee00fa682d1c7059e7beabed84	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
1fe21a96a651218dfd39705828435c2c	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	 Mycoplasmataceae
2105ed21eef92098e107285b54a1225a	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Burkholderiaceae
45ac07d73f2f4124890397d44891c315	Bacteria	Firmicutes	Bacilli	Lactobacillales	 Streptococcaceae
4a8783263fb525ecdadcb7d1d82e1c00	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
676f945f8d23fb12f32c783229bd4cc2	Bacteria	Firmicutes	Bacilli	Staphylococcales	 Staphylococcaceae
6c0ea26cf6d49dc4d3331aebfa9bd588	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	 IMCC26256
72bd53df0e07ec01be2b6b57b5d9fb17	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 MWH-UniP1_aquatic_group
7374a97c12bbb11dbe8724c79f3dda94	Bacteria	Desulfobacterota	Syntrophobacteria	Syntrophobacterales	 Syntrophobacteraceae
7cc12c8dafff523f5e084d64323c55a3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
8cfc705e8ecf5475a5110dd8559b85a0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Flavobacteriaceae
9ebc3c9630a75b1221597c62c141b8f4	Bacteria	Verrucomicrobiota	Verrucomicrobiae	NA	NA
a242713ef338a5b54997ae4ad98d18ac	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	 Anaerolineaceae
b62738c16e4e014e748fd01fcabb42e7	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	 Steroidobacteraceae
ba882468b205caf4cf244d1c552fb081	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	 Steroidobacteraceae
bdcdd6fdcabddb90be5d241f3e2d6dd5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Chromobacteriaceae
c06220758a7d442f4db5843e5f97b459	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
c8197a0b33eaef73f44940c078a768ea	Bacteria	Chloroflexi	KD4-96	KD4-96	 KD4-96
de02fdb995a50290f1a51e787c281679	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 SC-I-84
e26e357cecdc3fd548c10641eba46d74	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	NA
f8a187d1af77c91c6c622dccdb1c498b	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
f9a19724ba1cfef81d4b598ea2c0c265	Bacteria	Chloroflexi	Anaerolineae	SJA-15	 SJA-15
2802e2bb6962b8ce558fce6abf7146dc	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	 Gemmatimonadaceae
3014714fa179868d932ebcbab3f2770d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
6e8aac1eb0602205cfa0e323f28ff07d	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	 Microcystaceae
73ab2a7ee409f04eb2296c766e9aa6a0	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	 Chloroplast
7b09d0219411e456741f17df16fdfc4f	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	 NS11-12_marine_group
85851cdece643b6ba1019304aa47c79a	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	 Legionellaceae
a68eced12213d5ae3991451ced1efe42	Bacteria	Actinobacteriota	Actinobacteria	PeM15	 PeM15
b0c5204cdb5ea167537107cc47ee5f39	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	 Pedosphaeraceae
b29bd47f87e547b70a700077c11a4cd9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
b401db2246ba8463cd64535f0506979a	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
bace1a397d6e1e0307b33b092a88b5a7	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Pseudomonadaceae
bd717d0aaef633268c816c5a3fc4e7be	Bacteria	Firmicutes	Bacilli	NA	NA
d79255f3e1b782efa5939c6433ccca86	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Chromobacteriaceae
dd75f2b18e18d67fdb9e86caa875928d	Bacteria	Deinococcota	Deinococci	Deinococcales	 Deinococcaceae
10bc768ee77dc0d614e2d3e3b7aa9a21	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA
19e08f38069e4f6b3d68f8bd6f2e4dee	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
3bcf27d727d9e3265b8a42307e8a7cd5	Bacteria	Firmicutes	Bacilli	Lactobacillales	 Streptococcaceae
435eb26978d55de3f7c4d5419bd6cb92	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	 Isosphaeraceae
4a7df838fcd532466c96b5e901845af1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	 Chitinophagaceae
4b3cdac61aeb1e10d0eb4149736c3900	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	 Xanthomonadaceae
511e3ec376e3cf11188c9e7393410372	Bacteria	Actinobacteriota	Actinobacteria	PeM15	 PeM15
5269c003d78b344348addf9afb58e59e	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
5766b0b0022d36db2ddb56186c08c4bb	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	 Vicinamibacteraceae
5906f5aa5716c5b97188f5bb521dfbbf	Bacteria	Firmicutes	Bacilli	Bacillales	 Planococcaceae
608605838353f83662f64f1c70b30d8e	Bacteria	Planctomycetota	NA	NA	NA
6145efad124b5b2828ccefacc399e2fc	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	 Pedosphaeraceae
77a7148e817b5ea711d46d4318e3bbc4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Beijerinckiaceae
83e4d2f0f454f115e2fa99ca836f7d9b	Bacteria	Cyanobacteria	Cyanobacteriia	Pseudanabaenales	 Pseudanabaenaceae
931b3241d58e33533170d64ff37961e1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
a5c31b4700e479179d9a91173b94728d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
b4c84d6c9bbcb1024b3d7d593906ca77	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Sutterellaceae
baaaf7948d8cf8eda732365d0fc35ee0	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	 Isosphaeraceae
bb17a19a2a23d27f52ac6421adf95a12	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	 Blastocatellaceae
be0ea73a319e85e46ade527b7337ac23	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	 Roseiflexaceae
be6c39ced4fcf4244ce001f185360f47	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Rhizobiaceae
d8bfae98fc1bb9773bc20f6305fd0db3	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
f5579dceb9cd90793b9330da97278f1d	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	NA
f98c70739226e2d1351c07d399d0e6e7	Bacteria	Proteobacteria	Gammaproteobacteria	CCM19a	 CCM19a
2c62386fa0ec13e2856ed5db1a3bb4e7	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	 Mycoplasmataceae
118816fe3c9ab6e1bc81dc3d39c8119e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Beijerinckiaceae
27fe60ba2819eae5c166a656db151af2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Beijerinckiaceae
29344d2a84b9305ec35c881e5c9fc8e1	Bacteria	Firmicutes	Bacilli	NA	NA
2a21cb4d59776c099a503fbb42167cc2	Bacteria	Firmicutes	Clostridia	Lachnospirales	 Lachnospiraceae
3a39ee8a00068ef0e636c097de8d2808	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	 JG30-KF-CM45
5fcdd3ebf8b49b5ecebb96ff1e5d510f	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Methylophilaceae
65b9613fc0a704ede1db1d00e2716300	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	 Microbacteriaceae
6d381b9be03ce88f027e9e11fd5ffdae	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Xanthobacteraceae
89d58e83a0356c8a9873587e5be25383	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	 Rubinisphaeraceae
a84117416fc8c752de7d30c1304b93bc	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	 Subgroup_7
a873b11ac003299b3d859c201dfddf36	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	 Gemmataceae
adaf2006b11e821ed023fbd75c8897b9	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	 Corynebacteriaceae
c8bf54e7e6b4aa97cf706f37c1164513	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	 Reyranellaceae
e088a6fe75f19c903c3f44d8bed68aac	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	 Micrococcaceae
f12655e6f5063665dd5031baed00d8e8	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
0ad04a384edbf001b0056c30f8148f57	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	 Xanthomonadaceae
0ad8464e44cf516db92a7a13bd6d9fae	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
1c8f2ef9dd86aacfb833e10368eb4734	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	 Acetobacteraceae
288d95af968cd88e9e6eb28cf6522626	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Rhizobiaceae
3045b89c3eb81e0cc39982b0fbf51487	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	 Halomonadaceae
323133d020b81082b913e5c184c2900d	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	 Aminicenantales
4495fe18d9b60197e5b6cd97ededf83a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	 Bacteroidetes_vadinHA17
4eecd76f9e3aa9682c4aa3bc09e092a8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
52b2f06ebf2c7802caaba121697158d8	Bacteria	Desulfobacterota	Desulfobaccia	Desulfobaccales	 Desulfobaccaceae
58db6a5fc0d823c7fad40024359f601d	Bacteria	Firmicutes	Clostridia	Christensenellales	 Christensenellaceae
670af6a7304c57587061bcf194f768fa	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	 Nostocaceae
6794b48a715161c5bcc992cc059c4cd4	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	 Methylomonadaceae
6eded75b4eeb0fe61297f779061329ce	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 B1-7BS
773e88a698591e07aa2a80085f4aa5b5	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
7907b1769465ab28baa9202d45355a35	Bacteria	Myxococcota	Polyangia	Polyangiales	 Polyangiaceae
88a318aad1d17c903792820c39997c6f	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	 Acetobacteraceae
95417f22ac27f0542e9985ce6941708b	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	 Opitutaceae
9ec880a3ad16e91203e175512dadb367	Bacteria	Firmicutes	Bacilli	Bacillales	 Planococcaceae
a238a98371d4678e15cff8e2e0e0d49f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Rhizobiaceae
a631cb54e2e94cc18236d35b8e15418d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Xanthobacteraceae
a8c6e46c2d0c51810397d8504dcefdea	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Rhizobiales_Incertae_Sedis
afe20431c3c87131ab03c0a61d251116	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	 Pedosphaeraceae
c21495295df8a998baf1081b11b49cc2	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	 Verrucomicrobiaceae
c57d0eff6ece4effad65fcbdee122710	Bacteria	Firmicutes	Clostridia	Lachnospirales	 Lachnospiraceae
d3abef724369d30c86c9850dbc589733	Bacteria	Desulfobacterota	Desulfomonilia	Desulfomonilales	 Desulfomonilaceae
e9d6d3f555f4e34338c42f0899c906e3	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	 Chitinophagaceae
ea3f215ddcd9f4062c21960e4c398ac3	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
f44cd9634e7900c6df0a46bea1a60237	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
18e4a2753c0cc09d8d85c056595ae3f8	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	 Desulfocapsaceae
225b9e6538ac752d9fa7c8c0088cbc21	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	 Bacteriovoracaceae
25c86078441885973d68b759199ca9e9	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	 Sporichthyaceae
3b025ed382330efac014fdf3b0987e32	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Moraxellaceae
7d5e08110d7719497db55bb2f39e3e74	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Sutterellaceae
975ebb7ecaa2e344cdef5ef5ebedd9b0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA
b00ecbbed629e43e8c2b971ec380a80b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Hyphomicrobiaceae
b93c172c42444c69065d6c8aaa58a393	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	 Caldilineaceae
be5fea6a35bcd6a3721c94271d5439c7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA
dbde33c8fc44512fefa6e43019618d56	Bacteria	Actinobacteriota	Actinobacteria	PeM15	 PeM15
e274025c125f9df836f18b74f5ac53e1	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Rhodocyclaceae
f5993caffb3eccb9660ad7e4da4769ff	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	 Desulfitobacteriales
0bcecca2931e7e2a0075e32c86a276c3	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA
2f5df327231077e2c3fd034b4a4ba841	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	 Steroidobacteraceae
4e1cf0a64f6c11883b6cfc0631a77b69	Bacteria	Cyanobacteria	Cyanobacteriia	Leptolyngbyales	 Leptolyngbyaceae
4f1a221a4f413915f06a6b428e233942	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
576d118a11da2e6cfb5e0ea5b54aa591	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	 Methylomonadaceae
6d9e25135aed24f496c1e52c5d090f77	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
80d012309d39c067f58eab5dde40baf7	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	 Chitinophagaceae
8f36ab4c90a8153a27f50d38bea2a521	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
9537812392db5f3b8d6576bdb5a9a374	Bacteria	Proteobacteria	Gammaproteobacteria	CCM19a	 CCM19a
999da6267dc1d022dbfc98c25b2fca0f	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
9c2301444cf5913085211cfc50b309bf	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
a0d7acabfc3698cb3580143b2fbb3ccc	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Methylophilaceae
d91ea54d6ab97bb2c6b83a62f6553b02	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
